PLAYER_NAME,PLAYER_ID,TEAM
Brandon Goodwin,1629164,Nuggets
Trey Lyles,1626168,Nuggets
Jarred Vanderbilt,1629020,Nuggets
Monté Morris,1628420,Nuggets
Gary Harris,203914,Nuggets
Nikola Jokić,203999,Nuggets
Tyler Lydon,1628399,Nuggets
Mason Plumlee,203486,Nuggets
Malik Beasley,1627736,Nuggets
Jamal Murray,1627750,Nuggets
Juancho Hernangomez,1627823,Nuggets
Thomas Welsh,1629118,Nuggets
DeMarcus Cousins,202326,Warriors
Damion Lee,1627814,Warriors
Jordan Bell,1628395,Warriors
Quinn Cook,1626188,Warriors
Kevon Looney,1626172,Warriors
Andre Iguodala,2738,Warriors
Jacob Evans,1628980,Warriors
Klay Thompson,202691,Warriors
Andrew Bogut,101106,Warriors
Damian Jones,1627745,Warriors
Jonas Jerebko,201973,Warriors
Draymond Green,203110,Warriors
Alfonzo McKinnie,1628035,Warriors
Stephen Curry,201939,Warriors
Marcus Derrickson,1629094,Warriors
Shaun Livingston,2733,Warriors
Kevin Durant,201142,Warriors
Trevon Duval,1628979,Rockets
Iman Shumpert,202697,Rockets
Chris Chiozza,1629185,Rockets
Chris Paul,101108,Rockets
Danuel House Jr.,1627863,Rockets
Gary Clark,1629109,Rockets
Eric Gordon,201569,Rockets
Vincent Edwards,1629053,Rockets
James Harden,201935,Rockets
Gerald Green,101123,Rockets
Clint Capela,203991,Rockets
P.J. Tucker,200782,Rockets
Michael Frazier II,1626187,Rockets
Austin Rivers,203085,Rockets
Kenneth Faried,202702,Rockets
Nene,2403,Rockets
Isaiah Hartenstein,1628392,Rockets
Sindarius Thornwell,1628414,Clippers
Shai Gilgeous-Alexander,1628983,Clippers
JaMychal Green,203210,Clippers
Montrezl Harrell,1626149,Clippers
Danilo Gallinari,201568,Clippers
Tyrone Wallace,1627820,Clippers
Jerome Robinson,1629010,Clippers
Johnathan Motley,1628405,Clippers
Garrett Temple,202066,Clippers
Rodney McGruder,203585,Clippers
Landry Shamet,1629013,Clippers
Patrick Beverley,201976,Clippers
Wilson Chandler,201163,Clippers
Lou Williams,101150,Clippers
Angel Delgado,1629116,Clippers
Ivica Zubac,1627826,Clippers
Kyle Kuzma,1628398,Lakers
Kentavious Caldwell-Pope,203484,Lakers
Lonzo Ball,1628366,Lakers
Josh Hart,1628404,Lakers
Alex Caruso,1627936,Lakers
Tyson Chandler,2199,Lakers
Lance Stephenson,202362,Lakers
JaVale McGee,201580,Lakers
Rajon Rondo,200765,Lakers
Jemerrio Jones,1629203,Lakers
Brandon Ingram,1627742,Lakers
Moritz Wagner,1629021,Lakers
Isaac Bonga,1629067,Lakers
Johnathan Williams,1629140,Lakers
LeBron James,2544,Lakers
Mike Muscala,203488,Lakers
Reggie Bullock Jr.,203493,Lakers
Kendrick Nunn,1629134,Heat
Yante Maten,1628999,Heat
Josh Richardson,1626196,Heat
Dwyane Wade,2548,Heat
Derrick Jones Jr.,1627884,Heat
Goran Dragic,201609,Heat
Kelly Olynyk,203482,Heat
Dion Waiters,203079,Heat
Bam Adebayo,1628389,Heat
James Johnson,201949,Heat
Justise Winslow,1626159,Heat
Hassan Whiteside,202355,Heat
Ryan Anderson,201583,Heat
Udonis Haslem,2617,Heat
Duncan Robinson,1629130,Heat
George Hill,201588,Bucks
D.J. Wilson,1628391,Bucks
Eric Bledsoe,202339,Bucks
Donte DiVincenzo,1628978,Bucks
Brook Lopez,201572,Bucks
Tim Frazier,204025,Bucks
Malcolm Brogdon,1627763,Bucks
Pau Gasol,2200,Bucks
Tony Snell,203503,Bucks
Khris Middleton,203114,Bucks
Sterling Brown,1628425,Bucks
Pat Connaughton,1626192,Bucks
Giannis Antetokounmpo,203507,Bucks
Nikola Mirotic,202703,Bucks
Bonzie Colson,1629045,Bucks
Ersan Ilyasova,101141,Bucks
Jeff Teague,201952,Timberwolves
Tyus Jones,1626145,Timberwolves
Jared Terrell,1629123,Timberwolves
Gorgui Dieng,203476,Timberwolves
Jerryd Bayless,201573,Timberwolves
Luol Deng,2736,Timberwolves
C.J. Williams,203710,Timberwolves
Cam Reynolds,1629244,Timberwolves
Josh Okogie,1629006,Timberwolves
Andrew Wiggins,203952,Timberwolves
Derrick Rose,201565,Timberwolves
Keita Bates-Diop,1628966,Timberwolves
Karl-Anthony Towns,1626157,Timberwolves
Robert Covington,203496,Timberwolves
Dario Šarić,203967,Timberwolves
Anthony Tolliver,201229,Timberwolves
Mitchell Creek,1628249,Timberwolves
Taj Gibson,201959,Timberwolves
Rodions Kurucs,1629066,Nets
D'Angelo Russell,1626156,Nets
Jared Dudley,201162,Nets
Spencer Dinwiddie,203915,Nets
DeMarre Carroll,201960,Nets
Theo Pinson,1629033,Nets
Joe Harris,203925,Nets
Shabazz Napier,203894,Nets
Alan Williams,1626210,Nets
Ed Davis,202334,Nets
Treveon Graham,1626203,Nets
Caris LeVert,1627747,Nets
Rondae Hollis-Jefferson,1626178,Nets
Dzanan Musa,1629058,Nets
Jarrett Allen,1628386,Nets
Allen Crabbe,203459,Nets
Kadeem Allen,1628443,Knicks
Emmanuel Mudiay,1626144,Knicks
Luke Kornet,1628436,Knicks
Billy Garrett,1628656,Knicks
Isaiah Hicks,1628439,Knicks
Dennis Smith Jr.,1628372,Knicks
DeAndre Jordan,201599,Knicks
Mario Hezonja,1626209,Knicks
Frank Ntilikina,1628373,Knicks
Henry Ellenson,1627740,Knicks
Allonzo Trier,1629019,Knicks
Kevin Knox II,1628995,Knicks
Damyean Dotson,1628422,Knicks
Mitchell Robinson,1629011,Knicks
John Jenkins,203098,Knicks
Noah Vonleh,203943,Knicks
Lance Thomas,202498,Knicks
Aaron Gordon,203932,Magic
Jonathan Isaac,1628371,Magic
Jarell Martin,1626185,Magic
Troy Caupain,1628505,Magic
Mo Bamba,1628964,Magic
Michael Carter-Williams,203487,Magic
Nikola Vučević,202696,Magic
Evan Fournier,203095,Magic
Amile Jefferson,1628518,Magic
D.J. Augustin,201571,Magic
Markelle Fultz,1628365,Magic
Timofey Mozgov,202389,Magic
Jerian Grant,1626170,Magic
Khem Birch,203920,Magic
Wes Iwundu,1628411,Magic
Terrence Ross,203082,Magic
Melvin Frazier Jr.,1628982,Magic
Darren Collison,201954,Pacers
Aaron Holiday,1628988,Pacers
Victor Oladipo,203506,Pacers
Edmond Sumner,1628410,Pacers
Cory Joseph,202709,Pacers
Kyle O'Quinn,203124,Pacers
Domantas Sabonis,1627734,Pacers
Doug McDermott,203926,Pacers
Thaddeus Young,201152,Pacers
T.J. Leaf,1628388,Pacers
Wesley Matthews,202083,Pacers
Alize Johnson,1628993,Pacers
Davon Reed,1628432,Pacers
Myles Turner,1626167,Pacers
Bojan Bogdanović,202711,Pacers
Mike Scott,203118,76ers
Amir Johnson,101161,76ers
Haywood Highsmith,1629312,76ers
Zhaire Smith,1629015,76ers
James Ennis III,203516,76ers
T.J. McConnell,204456,76ers
Jonathon Simmons,203613,76ers
JJ Redick,200755,76ers
Shake Milton,1629003,76ers
Joel Embiid,203954,76ers
Jimmy Butler III,202710,76ers
Ben Simmons,1627732,76ers
Furkan Korkmaz,1627788,76ers
Tobias Harris,202699,76ers
Jonah Bolden,1628413,76ers
Boban Marjanović,1626246,76ers
Greg Monroe,202328,76ers
Devin Booker,1626164,Suns
Elie Okobo,1629059,Suns
Kelly Oubre Jr.,1626162,Suns
George King,1628994,Suns
Jamal Crawford,2037,Suns
T.J. Warren,203933,Suns
De'Anthony Melton,1629001,Suns
Tyler Johnson,204020,Suns
Josh Jackson,1628367,Suns
Richaun Holmes,1626158,Suns
Deandre Ayton,1629028,Suns
Mikal Bridges,1628969,Suns
Ray Spalding,1629034,Suns
Troy Daniels,203584,Suns
Jimmer Fredette,202690,Suns
Dragan Bender,1627733,Suns
Damian Lillard,203081,Trail Blazers
Enes Freedom,202683,Trail Blazers
Evan Turner,202323,Trail Blazers
CJ McCollum,203468,Trail Blazers
Maurice Harkless,203090,Trail Blazers
Rodney Hood,203918,Trail Blazers
Al-Farouq Aminu,202329,Trail Blazers
Gary Trent Jr.,1629018,Trail Blazers
Jake Layman,1627774,Trail Blazers
Meyers Leonard,203086,Trail Blazers
Skal Labissiere,1627746,Trail Blazers
Anfernee Simons,1629014,Trail Blazers
Jusuf Nurkić,203994,Trail Blazers
Seth Curry,203552,Trail Blazers
Zach Collins,1628380,Trail Blazers
Willie Cauley-Stein,1626161,Kings
Yogi Ferrell,1627812,Kings
De'Aaron Fox,1628368,Kings
Bogdan Bogdanović,203992,Kings
BJ Johnson,1629168,Kings
Frank Mason III,1628412,Kings
Alec Burks,202692,Kings
Troy Williams,1627786,Kings
Harry Giles III,1628385,Kings
Buddy Hield,1627741,Kings
Wenyen Gabriel,1629117,Kings
Corey Brewer,201147,Kings
Marvin Bagley III,1628963,Kings
Harrison Barnes,203084,Kings
Kosta Koufos,201585,Kings
Caleb Swanigan,1628403,Kings
Nemanja Bjelica,202357,Kings
Lonnie Walker IV,1629022,Spurs
Quincy Pondexter,202347,Spurs
Derrick White,1628401,Spurs
Dejounte Murray,1627749,Spurs
Chimezie Metu,1629002,Spurs
Patty Mills,201988,Spurs
DeMar DeRozan,201942,Spurs
Bryn Forbes,1627854,Spurs
LaMarcus Aldridge,200746,Spurs
Drew Eubanks,1629234,Spurs
Marco Belinelli,201158,Spurs
Rudy Gay,200752,Spurs
Jakob Poeltl,1627751,Spurs
Ben Moore,1628500,Spurs
Donatas Motiejunas,202700,Spurs
Dante Cunningham,201967,Spurs
Dāvis Bertāns,202722,Spurs
Russell Westbrook,201566,Thunder
Raymond Felton,101109,Thunder
Nerlens Noel,203457,Thunder
Markieff Morris,202693,Thunder
Hamidou Diallo,1628977,Thunder
Jawun Evans,1628393,Thunder
Jerami Grant,203924,Thunder
Abdel Nader,1627846,Thunder
Steven Adams,203500,Thunder
Paul George,202331,Thunder
Donte Grantham,1629055,Thunder
Dennis Schröder,203471,Thunder
Andre Roberson,203460,Thunder
Terrance Ferguson,1628390,Thunder
Deonte Burton,1629126,Thunder
Patrick Patterson,202335,Thunder
Patrick McCaw,1627775,Raptors
Kawhi Leonard,202695,Raptors
OG Anunoby,1628384,Raptors
Kyle Lowry,200768,Raptors
Jordan Loyd,1628070,Raptors
Serge Ibaka,201586,Raptors
Malcolm Miller,1626259,Raptors
Danny Green,201980,Raptors
Eric Moreland,203961,Raptors
Jeremy Lin,202391,Raptors
Jodie Meeks,201975,Raptors
Fred VanVleet,1627832,Raptors
Norman Powell,1626181,Raptors
Chris Boucher,1628449,Raptors
Marc Gasol,201188,Raptors
Pascal Siakam,1627783,Raptors
Joe Ingles,204060,Jazz
Ricky Rubio,201937,Jazz
Danté Exum,203957,Jazz
Tony Bradley,1628396,Jazz
Derrick Favors,202324,Jazz
Thabo Sefolosha,200757,Jazz
Royce O'Neale,1626220,Jazz
Grayson Allen,1628960,Jazz
Raul Neto,203526,Jazz
Kyle Korver,2594,Jazz
Rudy Gobert,203497,Jazz
Naz Mitrou-Long,1628513,Jazz
Georges Niang,1627777,Jazz
Ekpe Udoh,202327,Jazz
Tyler Cavanaugh,1628463,Jazz
Donovan Mitchell,1628378,Jazz
Jae Crowder,203109,Jazz
Avery Bradley,202340,Grizzlies
Kyle Anderson,203937,Grizzlies
Delon Wright,1626153,Grizzlies
Jevon Carter,1628975,Grizzlies
Julian Washburn,1627395,Grizzlies
Bruno Caboclo,203998,Grizzlies
CJ Miles,101139,Grizzlies
Justin Holiday,203200,Grizzlies
Ivan Rabb,1628397,Grizzlies
Mike Conley,201144,Grizzlies
Yuta Watanabe,1629139,Grizzlies
Jaren Jackson Jr.,1628991,Grizzlies
Jonas Valančiūnas,202685,Grizzlies
Tyler Dorsey,1628416,Grizzlies
Dillon Brooks,1628415,Grizzlies
Chandler Parsons,202718,Grizzlies
Tyler Zeller,203092,Grizzlies
Joakim Noah,201149,Grizzlies
Trevor Ariza,2772,Wizards
John Wall,202322,Wizards
Bradley Beal,203078,Wizards
Wesley Johnson,202325,Wizards
Bobby Portis,1626171,Wizards
Troy Brown Jr.,1628972,Wizards
Devin Robinson,1628421,Wizards
Sam Dekker,1626155,Wizards
Chasson Randle,1626184,Wizards
Jabari Parker,203953,Wizards
Thomas Bryant,1628418,Wizards
Dwight Howard,2730,Wizards
Tarik Phillip,1629341,Wizards
Ian Mahinmi,101133,Wizards
Tomas Satoransky,203107,Wizards
Jeff Green,201145,Wizards
Jordan McRae,203895,Wizards
Andre Drummond,203083,Pistons
Reggie Jackson,202704,Pistons
Luke Kennard,1628379,Pistons
Bruce Brown,1628971,Pistons
Thon Maker,1627748,Pistons
Langston Galloway,204038,Pistons
Isaiah Whitehead,1627785,Pistons
Khyri Thomas,1629017,Pistons
Ish Smith,202397,Pistons
Svi Mykhailiuk,1629004,Pistons
Wayne Ellington,201961,Pistons
Glenn Robinson III,203922,Pistons
Blake Griffin,201933,Pistons
Kalin Lucas,203564,Pistons
Zaza Pachulia,2585,Pistons
Jon Leuer,202720,Pistons
Jose Calderon,101181,Pistons
Miles Bridges,1628970,Hornets
Malik Monk,1628370,Hornets
Marvin Williams,101107,Hornets
Jeremy Lamb,203087,Hornets
Devonte' Graham,1628984,Hornets
Nicolas Batum,201587,Hornets
Shelvin Mack,202714,Hornets
Dwayne Bacon,1628407,Hornets
Bismack Biyombo,202687,Hornets
Tony Parker,2225,Hornets
Michael Kidd-Gilchrist,203077,Hornets
Kemba Walker,202689,Hornets
Joe Chealey,1629147,Hornets
Cody Zeller,203469,Hornets
Willy Hernangomez,1626195,Hornets
Frank Kaminsky,1626163,Hornets
J.P. Macura,1629122,Hornets
